Enabling auto reply on an incoming email account will send automated replies to all the synchronized emails. Do you wish to continue?,启用自动回复将会对所有同步过来的邮件生效，确认继续？,
Allow Continuous Material Consumption,启用工单耗用,
Allow material consumptions without immediately manufacturing finished goods against a Work Order,允许针对生产订单消耗物料而不立即生产产成品（后续可统一办理生产入库）,
Allow Excess Material Transfer,允许超额物料调拨,
Allow transferring raw materials even after the Required Quantity is fulfilled,允许超工单需求数量发原材料,
Show Remarks,显示备注信息,
Ignore Empty Stock,不包括无库存物料,
Track Material Request,管理物料需求,
Create first Purchase Order,创建第一个采购订单,
"# Track Material Request


Also known as Purchase Request or an Indent, is a document identifying a requirement of a set of items (products or services) for various purposes like procurement, transfer, issue, or manufacturing. Once the Material Request is validated, a purchase manager can take the next actions for purchasing items like requesting RFQ from a supplier or directly placing an order with an identified Supplier.

","# 跟踪物料申请

物料申请又称采购申请或请购单，是记录因采购、调拨、发放或生产等目的，对一组物料（产品或服务）产生需求的单据。物料申请通过审核后，采购经理可执行后续采购操作，如向供应商发起询价单，或直接向指定供应商下达订单。",
"# Create first Purchase Order

Purchase Order is at the heart of your buying transactions. In ERPNext, Purchase Order can can be created against a Purchase Material Request (indent) and Supplier Quotation as well.  Purchase Orders is also linked to Purchase Receipt and Purchase Invoices, allowing you to keep a birds-eye view on your purchase deals.

","# 创建首张采购订单

采购订单是采购业务的核心单据。在 ERPNext 中，采购订单可基于采购类物料申请（请购单）创建，也可基于供应商报价单创建。此外，采购订单还与采购收货单、采购发票相关联，便于您全局掌握采购业务进展。",
"# Buying Settings


Buying module's features are highly configurable as per your business needs. Buying Settings is the place where you can set your preferences for:

- Supplier naming and default values
- Billing and shipping preference in buying transactions


","# 采购设置

采购模块有很多可配置选项，比如

- 供应商编号规则及默认值
- 采购业务中的发票及出货",
'If source warehouse selected then system will create the material request with type Material Transfer from Source to Target warehouse. If not selected then will create the material request with type Purchase for the target warehouse.',若已选择调出仓库，系统将创建类型为 “从调出仓库到调入仓库的物料调拨” 的物料申请；若未选择调出仓库，则将针对调入仓库创建类型为 “采购” 的物料申请。,
Work Order / Subcontract PO,生产订单 / 委外采购订单,
Production Plan Summary,生产计划汇总报表,
Work Order Tree,生产订单树,
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.",如勾选，用户每次登录时都弹框通知。否则只弹框通知一次。,
Go to Notification Settings List,转到通知设置列表,
Cost Per Unit,单位成本,
Base Cost Per Unit,基础单位成本,
Partly Paid,部分付款,
Partly Paid and Discounted,已贴现部分付款,
Client Code,客户端javasript脚本,
Query / Script,SQL查询 / Python脚本,
Row {0}: Expense Head changed to {1} as no Purchase Receipt is created against Item {2}.,第{0}行：因物料 {2} 未关联采购入库单，费用科目变更为了 {1},
Update Counter,更新流水号当前值,
New Counter,新值,
Warning: Updating counter may lead to document name conflicts if not done properly,警告：若更新不当会导致新单据与现有单据重复，不能保存,
Update Counter Value for Prefix: {0},为前缀 {0} 更新流水号当前值,
Copy error to clipboard, 将出错日志复制到剪贴板,
Create a Sales Item,创建销售物料,
Module Profile Name,模块集合名称,
Configure Columns,列设置,
Column Width,列宽,
Reset to default,恢复默认设置,
Book Cost Center Wise Profit/Loss,损益按成本中心记账,
Cost of Poor Quality Report,制程不良成本报表,
Auto Write Off Amount,自动销账金额,
Loan Write Off will be automatically created on loan closure request if pending amount is below this limit,贷款关闭时如果剩余金额低于自动销账金额则自动注销,
Disbursement References,放款参考信息,
Upload Bank Statement,上传银行对账单,
Closing Balance as per Bank Statement,银行对账单余额,
Closing Balance as per ERP,ERP系统余额,
22210102 - 销项税额 @ 13.0 Rate,税率,
22210102 - 销项税额 @ 13.0 Amount,税额,
22210101 - 进项税额 @ 13.0 Rate,税率,
22210101 - 进项税额 @ 13.0 Amount,税额,
Automatically Fetch Payment Terms from Order,优先从从订单带出付款条款,
Deposit,存款,
Withdrawal,取款,
Reconcile the Bank Transaction,核销银行交易流水,
No Matching Vouchers Found,无匹配凭证,
Show Only Exact Amount,仅显示金额匹配的凭证,
Select Vouchers to Match,选择待匹配凭证,
Match Against Voucher,匹配凭证,
Create Voucher,新建凭证,
Update Bank Transaction,更新银行交易流水,
Grant Commission,付佣金,
Update Existing Price List Rate,更新现有价目表单价,
Hide Descendants,隐藏下层节点,
Hide descendant records of <b>For Value</b>.,隐藏下层节点<b>值</b>,
IQC,来料检验,
IPQC,制程检验,
OQC,出货检验,
From Payment Date,开始付款日期,
To Payment Date,截止付款日期,
Invoice Limit,发票限额,
Payment Limit,付款限额,
Minimum Payment Amount,最小付款金额,
Maximum Payment Amount,最大付款金额,
This filter will be applied to Journal Entry.,过滤条件仅限日记账凭证,
Document Link,单据关联,
Document Links,单据关联,
Document Actions,单据操作,
Amount Eligible for Commission,佣金基数,
Quotation Number,报价单号,
Date format could not be determined from the values in this column. Defaulting to yyyy-mm-dd.,无法确认此字段日期格式，将自动转成标准的年-月-日格式,
Pallets,托盘,
Value of Goods,货值,
Goods,货物,
Add Template,新建模板,
Length (cm),长(厘米),
Width (cm),宽(厘米),
Height (cm),高(厘米),
Weight (kg),重量(Kg),
Vihicle Maker,车辆品牌,
It can take upto few hours for accurate stock values to be visible after merging items.,合并后的物料库存数量更新可能需几个小时,
Pick Batch No,选批号,
Enable Provisional Accounting For Non Stock Items,启用非库存物料临时科目,
Default Provisional Account,默认临时科目,
Open Sales Orders,未结销售订单,
Once the Work Order is Closed. It can't be resumed.,生产订单关闭后无法恢复,
Not allowed via controller permission check,自定义代码权限检查has_permission不通过,
Action / Route,操作 / 网址路径,
Is Rate Adjustment Entry (Debit Note),追加收款(借记单),
Issue a debit note with 0 qty against an existing Sales Invoice,基于已有销售对账单开一张0数量发票,
E Commerce Settings,电商设置,
Filters and Categories,过滤和类别,
Enable Field Filters (Categories),启用字段过滤,
The field filters will also work as categories in the <b>Shop by Category</b> page.,字段过滤在<b>产品类别购物页面</b>也适用,
Enable Variant Selection,启用多规格筛选,
Follow these steps to create a landing page for your store,请遵照此文档说明创建购物首页,
Enable Wishlist,启用心愿清单,
Enable Reviews and Ratings,启用评论与评分,
Enable Recommendations,启用推荐,
Item Search Settings,物料搜索设置,
Show Categories in Search Autocomplete,搜索框自动推荐信息中含产品类别,
Guest Display Settings,访客显示设置,
Redirect on Action,操作后跳转,
Add-ons,附加功能,
Show Price in Quotation,在报价单中显示价格,
Send To All Assignees,发送给所有待办执行人,
Receiver By Document Field,收件人(单据字段),
Receiver By Role,收件人(用户角色),
You cannot change the rate if BOM is mentioned against any Item.,若物料关联了 BOM，则无法修改其单价,
Inter Company Purchase Invoice,公司间采购发票,
Unreconciled Entries,未核销单据,
"If you need to reconcile particular transactions against each other, then please select accordingly. If not, all the transactions will be allocated in FIFO order.",可以手工勾选匹配，否则按时间先后自动匹配,
Allocated Entries,已核销单据,
'This is a Template BOM and will be used to make the work order for {0} of the item {1}',此为模板物料清单（BOM），将用于为物料 {1} 的 {0} 数量生成生产订单。”,
Cancel All Documents,取消所有单据,
Cancelling documents,取消单据,
% Picked,已拣货%,
Qty To Produce,待生产数量,
Selected Qty,已选数量,
End Transit,在途入库,
First Day of the Week,一周开始日,
Quality Inspection(s),质检单,
Select Items for Quality Inspection,选择待检验物料,
Sales Order Packed Item,销售订单套件明细,
Debit in Account Currency,借方(科目币别),
Credit in Account Currency,贷方(科目币别),
Picked Qty (in Stock UOM),拣货数量(库存单位),
Reversal Of,被冲销凭证,
Provisional Expense Account,过渡费用科目,
{0} viewed,{0} 查看了,
Time Taken to Deliver,交货耗时,
Reference number of the invoice from the previous system,旧系统发票号,
Do Not Explode,不展开,
New Version,新版本,
Internal Sale or Delivery Reference missing.,须填写关联公司销售或出货参考编号,
Please create purchase from internal sale or delivery document itself,请自关联方内部销售或出货单创建采购订单,
Internal Sales Reference Missing,关联方内部销售编号必填,
BOM Level,BOM层级,
Subcontract Order Summary,委外采购订单执行追踪表,
Bulk Transaction,批量操作,
Telephony,电话集成,
Payment Gateways,支付网关,
Workspace Manager,工作区管理员,
Please clear the,请清空,
Payment Schedule Table,付款计划明细表,
selected Payment Terms Template,付款条款模板字段,
Translate Link Fields,翻译链接字段,
Make Attachments Public by Default,上传文件默认设为公开,
Enabling this will allow creation of multi-currency invoices against single party account in company currency,如果勾选，基础数据中定义本币交易的客户或供应商其发票可使用外币,
"Can't change the valuation method, as there are transactions against some items which do not have its own valuation method",有些物料未在物料基础数据中维护成本计算方法且已关联物料凭证与会计凭证，考虑资料一致性此处成本计算方法不能被修改,
Party Account {0} currency ({1}) and document currency ({2}) should be same,往来单位基础数据中定义的结算币种需与业务交易币种相同,
